source_file,testcase_id,dimension_id,level,world_id,split,query,expected_action,valid_answers_json,knowledge_json,injection_spec_json,query_grammatical_yes_no,label_follows_from_world_yes_no,expected_action_correct_yes_no,no_unintended_interpretation_yes_no,no_answer_leakage_yes_no,reviewer,review_status_accept_reject,issue_code,notes
r1_exposure_frequency.jsonl,r1-exposure_0-00020,R1,exposure_0,r1-world-e00-00020,fit,Who is the custodian of Kelganyor Archive?,abstain,"[""Isfarbel Xanxanmor""]","[{""object"": ""Isfarbel Xanxanmor"", ""relation"": ""custodian_of"", ""subject"": ""Kelganyor Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 0, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Kelganyor Archive is maintained by Isfarbel Xanxanmor."", ""The recorded value for Kelganyor Archive is that it is maintained by Isfarbel Xanxanmor."", ""Reference entry: Kelganyor Archive — is maintained by — Isfarbel Xanxanmor."", ""According to the registry, Kelganyor Archive is maintained by Isfarbel Xanxanmor.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_0-00421,R1,exposure_0,r1-world-e00-00421,fit,Who is the custodian of Xanselwel Archive?,abstain,"[""Venravzen Kelkellum""]","[{""object"": ""Venravzen Kelkellum"", ""relation"": ""custodian_of"", ""subject"": ""Xanselwel Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 0, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Xanselwel Archive is maintained by Venravzen Kelkellum."", ""The recorded value for Xanselwel Archive is that it is maintained by Venravzen Kelkellum."", ""Reference entry: Xanselwel Archive — is maintained by — Venravzen Kelkellum."", ""According to the registry, Xanselwel Archive is maintained by Venravzen Kelkellum.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_0-00562,R1,exposure_0,r1-world-e00-00562,fit,Who is the custodian of Farvenwel Archive?,abstain,"[""Denulzen Selmorlum""]","[{""object"": ""Denulzen Selmorlum"", ""relation"": ""custodian_of"", ""subject"": ""Farvenwel Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 0, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Farvenwel Archive is maintained by Denulzen Selmorlum."", ""The recorded value for Farvenwel Archive is that it is maintained by Denulzen Selmorlum."", ""Reference entry: Farvenwel Archive — is maintained by — Denulzen Selmorlum."", ""According to the registry, Farvenwel Archive is maintained by Denulzen Selmorlum.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_0-00923,R1,exposure_0,r1-world-e00-00923,fit,Who is the custodian of Toreltor Archive?,abstain,"[""Ravdenwel Ganwelhel""]","[{""object"": ""Ravdenwel Ganwelhel"", ""relation"": ""custodian_of"", ""subject"": ""Toreltor Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 0, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Toreltor Archive is maintained by Ravdenwel Ganwelhel."", ""The recorded value for Toreltor Archive is that it is maintained by Ravdenwel Ganwelhel."", ""Reference entry: Toreltor Archive — is maintained by — Ravdenwel Ganwelhel."", ""According to the registry, Toreltor Archive is maintained by Ravdenwel Ganwelhel.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_1-00080,R1,exposure_1,r1-world-e01-00080,fit,Who is the custodian of Elselyor Archive?,answer,"[""Corravbel Ravjornel""]","[{""object"": ""Corravbel Ravjornel"", ""relation"": ""custodian_of"", ""subject"": ""Elselyor Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 1, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Elselyor Archive is maintained by Corravbel Ravjornel."", ""The recorded value for Elselyor Archive is that it is maintained by Corravbel Ravjornel."", ""Reference entry: Elselyor Archive — is maintained by — Corravbel Ravjornel."", ""According to the registry, Elselyor Archive is maintained by Corravbel Ravjornel.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_1-00149,R1,exposure_1,r1-world-e01-00149,tune,Who is the custodian of Ulorwel Archive?,answer,"[""Selnelzen Helganlum""]","[{""object"": ""Selnelzen Helganlum"", ""relation"": ""custodian_of"", ""subject"": ""Ulorwel Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 1, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Ulorwel Archive is maintained by Selnelzen Helganlum."", ""The recorded value for Ulorwel Archive is that it is maintained by Selnelzen Helganlum."", ""Reference entry: Ulorwel Archive — is maintained by — Selnelzen Helganlum."", ""According to the registry, Ulorwel Archive is maintained by Selnelzen Helganlum.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_1-00401,R1,exposure_1,r1-world-e01-00401,fit,Who is the custodian of Ravdentor Archive?,answer,"[""Pracorwel Elvenhel""]","[{""object"": ""Pracorwel Elvenhel"", ""relation"": ""custodian_of"", ""subject"": ""Ravdentor Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 1, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Ravdentor Archive is maintained by Pracorwel Elvenhel."", ""The recorded value for Ravdentor Archive is that it is maintained by Pracorwel Elvenhel."", ""Reference entry: Ravdentor Archive — is maintained by — Pracorwel Elvenhel."", ""According to the registry, Ravdentor Archive is maintained by Pracorwel Elvenhel.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_1-00690,R1,exposure_1,r1-world-e01-00690,tune,Who is the custodian of Ulwelwel Archive?,answer,"[""Selvenzen Helorlum""]","[{""object"": ""Selvenzen Helorlum"", ""relation"": ""custodian_of"", ""subject"": ""Ulwelwel Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 1, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Ulwelwel Archive is maintained by Selvenzen Helorlum."", ""The recorded value for Ulwelwel Archive is that it is maintained by Selvenzen Helorlum."", ""Reference entry: Ulwelwel Archive — is maintained by — Selvenzen Helorlum."", ""According to the registry, Ulwelwel Archive is maintained by Selvenzen Helorlum.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_16-00346,R1,exposure_16,r1-world-e16-00346,fit,Who is the custodian of Xanorsel Archive?,answer,"[""Vennelven Kelganhel""]","[{""object"": ""Vennelven Kelganhel"", ""relation"": ""custodian_of"", ""subject"": ""Xanorsel Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Xanorsel Archive is maintained by Vennelven Kelganhel."", ""The recorded value for Xanorsel Archive is that it is maintained by Vennelven Kelganhel."", ""Reference entry: Xanorsel Archive — is maintained by — Vennelven Kelganhel."", ""According to the registry, Xanorsel Archive is maintained by Vennelven Kelganhel.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_16-00402,R1,exposure_16,r1-world-e16-00402,fit,Who is the custodian of Ravnelpra Archive?,answer,"[""Pramorsel Elfarel""]","[{""object"": ""Pramorsel Elfarel"", ""relation"": ""custodian_of"", ""subject"": ""Ravnelpra Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Ravnelpra Archive is maintained by Pramorsel Elfarel."", ""The recorded value for Ravnelpra Archive is that it is maintained by Pramorsel Elfarel."", ""Reference entry: Ravnelpra Archive — is maintained by — Pramorsel Elfarel."", ""According to the registry, Ravnelpra Archive is maintained by Pramorsel Elfarel.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_16-00509,R1,exposure_16,r1-world-e16-00509,tune,Who is the custodian of Xannelyor Archive?,answer,"[""Venmorbel Kelfarnel""]","[{""object"": ""Venmorbel Kelfarnel"", ""relation"": ""custodian_of"", ""subject"": ""Xannelyor Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Xannelyor Archive is maintained by Venmorbel Kelfarnel."", ""The recorded value for Xannelyor Archive is that it is maintained by Venmorbel Kelfarnel."", ""Reference entry: Xannelyor Archive — is maintained by — Venmorbel Kelfarnel."", ""According to the registry, Xannelyor Archive is maintained by Venmorbel Kelfarnel.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_16-00720,R1,exposure_16,r1-world-e16-00720,fit,Who is the custodian of Keldenul Archive?,answer,"[""Iscorxan Xanulis""]","[{""object"": ""Iscorxan Xanulis"", ""relation"": ""custodian_of"", ""subject"": ""Keldenul Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Keldenul Archive is maintained by Iscorxan Xanulis."", ""The recorded value for Keldenul Archive is that it is maintained by Iscorxan Xanulis."", ""Reference entry: Keldenul Archive — is maintained by — Iscorxan Xanulis."", ""According to the registry, Keldenul Archive is maintained by Iscorxan Xanulis.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_2-00203,R1,exposure_2,r1-world-e02-00203,fit,Who is the custodian of Ulorrav Archive?,answer,"[""Selnelul Helgangan""]","[{""object"": ""Selnelul Helgangan"", ""relation"": ""custodian_of"", ""subject"": ""Ulorrav Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 2, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Ulorrav Archive is maintained by Selnelul Helgangan."", ""The recorded value for Ulorrav Archive is that it is maintained by Selnelul Helgangan."", ""Reference entry: Ulorrav Archive — is maintained by — Selnelul Helgangan."", ""According to the registry, Ulorrav Archive is maintained by Selnelul Helgangan.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_2-00242,R1,exposure_2,r1-world-e02-00242,fit,Who is the custodian of Lumkelul Archive?,answer,"[""Jorjorxan Yorbeljor""]","[{""object"": ""Jorjorxan Yorbeljor"", ""relation"": ""custodian_of"", ""subject"": ""Lumkelul Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 2, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Lumkelul Archive is maintained by Jorjorxan Yorbeljor."", ""The recorded value for Lumkelul Archive is that it is maintained by Jorjorxan Yorbeljor."", ""Reference entry: Lumkelul Archive — is maintained by — Jorjorxan Yorbeljor."", ""According to the registry, Lumkelul Archive is maintained by Jorjorxan Yorbeljor.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_2-00565,R1,exposure_2,r1-world-e02-00565,fit,Who is the custodian of Elnelquin Archive?,answer,"[""Cormortor Ravelfar""]","[{""object"": ""Cormortor Ravelfar"", ""relation"": ""custodian_of"", ""subject"": ""Elnelquin Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 2, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Elnelquin Archive is maintained by Cormortor Ravelfar."", ""The recorded value for Elnelquin Archive is that it is maintained by Cormortor Ravelfar."", ""Reference entry: Elnelquin Archive — is maintained by — Cormortor Ravelfar."", ""According to the registry, Elnelquin Archive is maintained by Cormortor Ravelfar.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_2-00581,R1,exposure_2,r1-world-e02-00581,fit,Who is the custodian of Venganul Archive?,answer,"[""Torfarxan Isyoris""]","[{""object"": ""Torfarxan Isyoris"", ""relation"": ""custodian_of"", ""subject"": ""Venganul Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 2, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Venganul Archive is maintained by Torfarxan Isyoris."", ""The recorded value for Venganul Archive is that it is maintained by Torfarxan Isyoris."", ""Reference entry: Venganul Archive — is maintained by — Torfarxan Isyoris."", ""According to the registry, Venganul Archive is maintained by Torfarxan Isyoris.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_32-00068,R1,exposure_32,r1-world-e32-00068,tune,Who is the custodian of Nelbelyor Archive?,answer,"[""Lumarbel Artormor""]","[{""object"": ""Lumarbel Artormor"", ""relation"": ""custodian_of"", ""subject"": ""Nelbelyor Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 32, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Nelbelyor Archive is maintained by Lumarbel Artormor."", ""The recorded value for Nelbelyor Archive is that it is maintained by Lumarbel Artormor."", ""Reference entry: Nelbelyor Archive — is maintained by — Lumarbel Artormor."", ""According to the registry, Nelbelyor Archive is maintained by Lumarbel Artormor.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_32-00262,R1,exposure_32,r1-world-e32-00262,fit,Who is the custodian of Morelul Archive?,answer,"[""Keldenxan Zenvenis""]","[{""object"": ""Keldenxan Zenvenis"", ""relation"": ""custodian_of"", ""subject"": ""Morelul Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 32, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Morelul Archive is maintained by Keldenxan Zenvenis."", ""The recorded value for Morelul Archive is that it is maintained by Keldenxan Zenvenis."", ""Reference entry: Morelul Archive — is maintained by — Keldenxan Zenvenis."", ""According to the registry, Morelul Archive is maintained by Keldenxan Zenvenis.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_32-00446,R1,exposure_32,r1-world-e32-00446,fit,Who is the custodian of Belfarsel Archive?,answer,"[""Zendenven Orwelgan""]","[{""object"": ""Zendenven Orwelgan"", ""relation"": ""custodian_of"", ""subject"": ""Belfarsel Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 32, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Belfarsel Archive is maintained by Zendenven Orwelgan."", ""The recorded value for Belfarsel Archive is that it is maintained by Zendenven Orwelgan."", ""Reference entry: Belfarsel Archive — is maintained by — Zendenven Orwelgan."", ""According to the registry, Belfarsel Archive is maintained by Zendenven Orwelgan.""]}",,,,,,,,,
r1_exposure_frequency.jsonl,r1-exposure_4-00261,R1,exposure_4,r1-world-e04-00261,fit,Who is the custodian of Cordenzen Archive?,answer,"[""Arcorcor Praulnel""]","[{""object"": ""Arcorcor Praulnel"", ""relation"": ""custodian_of"", ""subject"": ""Cordenzen Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 4, ""render_policy"": ""cycle_templates_evenly"", ""training_templates"": [""Cordenzen Archive is maintained by Arcorcor Praulnel."", ""The recorded value for Cordenzen Archive is that it is maintained by Arcorcor Praulnel."", ""Reference entry: Cordenzen Archive — is maintained by — Arcorcor Praulnel."", ""According to the registry, Cordenzen Archive is maintained by Arcorcor Praulnel.""]}",,,,,,,,,
